Ant_sup;pvalue;Kurt;Skew;Mean;Mode;Median;Stdev;Dist;Subgroup
0.20454545454545456;0.001760335269961215;3.9113891918198176;1.4021877120473147;194.89408565048106;-136.638156045803;156.86444254441648;182.21057011428962;Wine_mhl={ -136.638156045803/1,41.5125297922377/1,48.1523108169808/1,88.9754877716873/1,122.689889912109/1,123.54248521363/1,141.410209484827/1,147.187880732984/1,155.636011621603/1,175.62722857095/1,185.410844458402/1,188.420531257952/1,205.19830785792/1,262.375324069402/1,275.630233231908/1,276.71396401165/1,481.553733626278/1,724.694725323941/1 };swa_hv_y1_b20=[-Inf|101.38)  &  tm_fl_y0_b10=[16.88|Inf]
0.23863636363636365;0.002188255860423425;5.6833140509870095;1.4775213060821393;168.7408425320968;-136.638156045803;147.187880732984;168.42251332105357;Wine_mhl={ -136.638156045803/1,-85.3654513192128/1,41.5125297922377/1,48.1523108169808/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,123.54248521363/1,130.049415446043/1,141.410209484827/1,147.187880732984/1,155.636011621603/1,175.62722857095/1,188.420531257952/1,205.19830785792/1,252.318449785305/1,262.375324069402/1,275.630233231908/1,276.71396401165/1,284.47056057652/1,724.694725323941/1 };swa_hv_y1_b20=[-Inf|101.38)  &  iaf_fl_y0_b30=[0.279965|0.41312)
0.2159090909090909;0.004409865807719381;1.9939325918391675;-0.4357404447451334;147.67954329152136;-219.392905771439;147.187880732984;149.6011918785303;Wine_mhl={ -219.392905771439/1,-106.643247193213/1,41.5125297922377/1,48.1523108169808/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,130.049415446043/1,141.410209484827/1,147.187880732984/1,155.636011621603/1,185.410844458402/1,188.420531257952/1,205.19830785792/1,252.318449785305/1,262.375324069402/1,275.630233231908/1,284.47056057652/1,481.553733626278/1 };swa_hv_y1_b20=[-Inf|101.38)  &  rf_hv_y1_b10=[-Inf|8.4)
0.2159090909090909;0.004409865807719381;4.9271343167924915;1.3501764783807124;173.15609434286105;-136.638156045803;155.636011621603;176.92003016285656;Wine_mhl={ -136.638156045803/1,-85.3654513192128/1,41.5125297922377/1,48.1523108169808/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,141.410209484827/1,147.187880732984/1,155.636011621603/1,175.62722857095/1,188.420531257952/1,205.19830785792/1,252.318449785305/1,262.375324069402/1,275.630233231908/1,276.71396401165/1,284.47056057652/1,724.694725323941/1 };swa_hv_y1_b20=[-Inf|101.38)  &  iaf_fl_y0_b30=[0.279965|0.41312)  &  days.rf.above.1mm_fl_y1_c15=[-Inf|5)
0.26136363636363635;0.005051513430834462;-0.19103801755860594;0.1504191489056686;-189.07543409469648;-512.862054524624;-152.073281921523;194.60207918883066;Wine_mhl={ -512.862054524624/1,-501.545935365913/1,-456.727114522619/1,-450.605934686164/1,-363.914500932889/1,-329.620517743529/1,-310.13961711555/1,-245.440128425132/1,-236.560827345882/1,-196.067076233791/1,-181.227161728707/1,-152.073281921523/1,-140.338777864641/1,-135.735795937625/1,-120.530310252727/1,-120.119643772163/1,-118.870935211026/1,-114.288956478398/1,-85.0876194757573/1,-45.0315417994557/1,104.164172633572/1,163.502109454793/1,200.386465071734/1 };swa_hv_y1_b20=[135.171|Inf]  &  swa_fl_y1_a30=[378.269|Inf]
0.20454545454545456;0.00576220814808754;6.77717153252719;2.0003374809721497;168.7395931243223;-86.4161028624757;151.4119461772935;169.36670923028746;Wine_mhl={ -86.4161028624757/1,-28.4971911422945/1,48.1523108169808/1,79.439623014289/1,81.5288144266565/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,147.187880732984/1,155.636011621603/1,184.297520344453/1,188.420531257952/1,200.386465071734/1,205.19830785792/1,252.318449785305/1,275.630233231908/1,276.71396401165/1,724.694725323941/1 };iaf_bb_y1_c10=[0.00145449|Inf]  &  iaf_fl_y0_b30=[0.279965|0.41312)  &  days.rf.above.1mm_fl_y1_c15=[-Inf|5)
0.2840909090909091;0.007064233828871884;0.2146445355417863;-0.19967112372599594;119.55667313121624;-158.344899612451;146.958179348391;142.38949400217706;Wine_mhl={ -158.344899612451/1,-149.475698622016/1,-127.641233437265/1,-35.9294500886879/1,21.0064213985245/1,41.5125297922377/1,48.1523108169808/1,53.0394742297947/1,79.439623014289/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,146.958179348391/1,147.187880732984/1,155.636011621603/1,158.09287346723/1,183.171007577847/1,184.297520344453/1,185.410844458402/1,188.420531257952/1,205.19830785792/1,275.630233231908/1,276.71396401165/1,370.077093076434/1,407.74217105703/1 };days.rf.above.1mm_fl_y1_a20=[-Inf|3)  &  swa_fl_y1_a15=[-Inf|388.336)
0.20454545454545456;0.00767960568187739;0.353146641610234;-0.7105603822189374;123.1343923901484;-120.119643772163;123.1161875628695;110.35531837324349;Wine_mhl={ -120.119643772163/1,-86.8002702252852/1,41.5125297922377/1,48.1523108169808/1,53.0394742297947/1,79.439623014289/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,147.187880732984/1,155.636011621603/1,183.171007577847/1,184.297520344453/1,188.420531257952/1,205.19830785792/1,252.318449785305/1,275.630233231908/1,276.71396401165/1 };days.rf.above.1mm_fl_y1_a20=[-Inf|3)  &  iaf_fl_y0_b30=[0.279965|0.41312)  &  days.rf.above.1mm_fl_y1_c15=[-Inf|5)
0.23863636363636365;0.011180742629350765;3.2765666216106477;1.1716457196842927;145.18467045173048;-194.658426924909;122.689889912109;196.40265510904786;Wine_mhl={ -194.658426924909/1,-158.344899612451/1,-35.9294500886879/1,21.0064213985245/1,48.1523108169808/1,79.439623014289/1,81.5288144266565/1,88.7714663536615/1,88.9754877716873/1,120.955755061399/1,122.689889912109/1,146.958179348391/1,147.187880732984/1,155.636011621603/1,184.297520344453/1,188.420531257952/1,205.19830785792/1,275.630233231908/1,276.71396401165/1,481.553733626278/1,724.694725323941/1 };iaf_bb_y1_c10=[0.00145449|Inf]  &  swa_fl_y1_a15=[-Inf|388.336)
0.29545454545454547;0.012039010224126031;0.017472125635336067;-0.16366925786866804;-165.28616963458703;-512.862054524624;-138.488466955222;184.82853000688442;Wine_mhl={ -512.862054524624/1,-501.545935365913/1,-456.727114522619/1,-450.605934686164/1,-329.620517743529/1,-310.13961711555/1,-245.440128425132/1,-236.560827345882/1,-196.067076233791/1,-194.658426924909/1,-181.227161728707/1,-152.073281921523/1,-140.338777864641/1,-135.735795937625/1,-120.530310252727/1,-118.870935211026/1,-114.288956478398/1,-100.232586999379/1,-85.0876194757573/1,-73.1661083412432/1,-47.3020666063876/1,-45.0315417994557/1,-17.380382154378/1,104.164172633572/1,163.502109454793/1,200.386465071734/1 };swa_hv_y1_b20=[135.171|Inf]  &  days.rf.above.1mm_fl_y1_a20=[4|Inf]
