Ant_sup;pvalue;Kurt;Skew;Mean;Mode;Median;Stdev;Dist;Subgroup
0.2625;0.03968187953811435;-0.27729430072379024;0.8086188071850985;1933.9714285714285;1611.0;1752.2;574.2665715004288;Wine_mhl={ 1217.9/1,1267.3/1,1365.1/1,1401.2/1,1440.2/1,1574.0/1,1611.0/2,1640.9/1,1652.7/1,1752.2/1,1788.2/1,1842.2/1,1846.1/1,2419.4/1,2425.9/1,2483.9/1,2605.0/1,2645.0/1,2735.6/1,3288.6/1 };tn_hv_y0_a30=[10.1|15.1)  &  days.maxTemp.above.35_sm_y1_a20=[0|1)
0.2;0.04031936062638445;0.15753543278953908;1.03755163996264;1871.1875;1611.0;1615.65;528.5229618159145;Wine_mhl={ 1281.7/1,1365.1/1,1401.2/1,1440.2/1,1469.2/1,1574.0/1,1611.0/2,1749.3/1,1807.2/1,2014.3/1,2075.3/1,2250.2/1,2419.4/1,2880.1/1,2989.8/1 };iaf_hv_y1_c10=[0|0.915)  &  days.rf.above.1mm_sm_y1_b20=[3|12]
0.2;0.04031936062638448;0.3996163158313166;1.3237997481224655;1313.01875;494.2;939.85;759.8571113209377;Wine_mhl={ 494.2/1,780.6/1,838.9/1,862.9/1,886.1/1,893.7/1,905.8/1,937.5/1,967.1/1,986.6/1,1146.8/1,1217.9/1,2013.8/1,2483.9/1,2584.6/1,3007.9/1 };tm_bb_y0_a30=[13.5|15)  &  iaf_hv_y1_c10=[0.915|2.52]
0.3;0.040458193480511634;-0.8356936722428561;0.22483623728283048;2051.0291666666667;1611.0;1817.3000000000002;650.4156045772089;Wine_mhl={ 822.0/1,1267.3/1,1365.1/1,1401.2/1,1440.2/1,1574.0/1,1611.0/2,1640.9/1,1749.3/1,1752.2/1,1807.2/1,2014.3/1,2075.3/1,2250.2/1,2419.4/1,2425.9/1,2478.4/1,2605.0/1,2735.6/1,2880.1/1,2989.8/1,3020.7/1,3288.6/1 };iaf_hv_y1_c10=[0|0.915)  &  tm_sm_y0_a20=[15.4|19.1)
0.2125;0.041467750852400065;-0.5693776417652248;0.9690097756716917;1138.8411764705884;494.2;868.9;552.6338141785476;Wine_mhl={ 494.2/1,688.2/1,708.7/1,759.6/1,780.6/1,787.3/1,807.1/1,862.9/1,868.9/1,893.7/1,905.8/1,1217.9/1,1589.1/1,1705.4/1,1965.1/1,2120.9/1,2204.9/1 };iaf_fl_y0_b20=[1.94|2.04)  &  iaf_hv_y1_c10=[0.915|2.52]
0.275;0.041599201021348856;-1.0073141430118904;0.313576890671247;2072.231818181818;1611.0;1817.3000000000002;615.6213766720455;Wine_mhl={ 1146.8/1,1267.3/1,1365.1/1,1401.2/1,1574.0/1,1611.0/2,1640.9/1,1749.3/1,1752.2/1,1807.2/1,2075.3/1,2250.2/1,2419.4/1,2425.9/1,2478.4/1,2483.9/1,2605.0/1,2735.6/1,2880.1/1,3020.7/1,3288.6/1 };tm_sm_y0_a20=[15.4|19.1)  &  days.maxTemp.above.35_sm_y1_a20=[0|1)  &  tm_hv_y1_b20=[13.3|19.1)
0.225;0.043780759439638335;-1.0439076336332436;0.2866008797679778;2119.55;1146.8;1817.3000000000002;624.472292278472;Wine_mhl={ 1146.8/1,1401.2/1,1440.2/1,1611.0/1,1620.3/1,1640.9/1,1749.3/1,1752.2/1,1807.2/1,2250.2/1,2419.4/1,2425.9/1,2478.4/1,2483.9/1,2735.6/1,2880.1/1,3020.7/1,3288.6/1 };tm_sm_y0_a20=[15.4|19.1)  &  swa_hv_y1_a20=[148|342]  &  days.maxTemp.above.35_sm_y1_a20=[0|1)
0.2125;0.04682905338043765;-0.5453323063449926;0.05631895231880815;2102.188235294118;822.0;2014.3;661.0011884277827;Wine_mhl={ 822.0/1,1401.2/1,1440.2/1,1611.0/1,1640.9/1,1749.3/1,1752.2/1,1807.2/1,2014.3/1,2250.2/1,2419.4/1,2425.9/1,2478.4/1,2735.6/1,2880.1/1,3020.7/1,3288.6/1 };iaf_hv_y1_c10=[0|0.915)  &  swa_hv_y1_a20=[148|342]
0.2125;0.04682905338043765;-1.0326814432483418;0.3890168342749928;2098.4411764705883;1146.8;1807.2;637.0374655964353;Wine_mhl={ 1146.8/1,1401.2/1,1440.2/1,1611.0/1,1620.3/1,1640.9/1,1749.3/1,1752.2/1,1807.2/1,2250.2/1,2419.4/1,2425.9/1,2483.9/1,2735.6/1,2880.1/1,3020.7/1,3288.6/1 };tm_sm_y0_a20=[15.4|19.1)  &  swa_hv_y1_a20=[148|342]  &  days.maxTemp.above.35_sm_y1_a20=[0|1)  &  swa_hv_y1_b20=[97|276]
0.3;0.04916896343676377;-1.012757199948708;0.7905632929932866;1153.1416666666667;589.0;921.65;496.4220784045933;Wine_mhl={ 589.0/1,649.5/1,688.2/1,708.7/1,759.6/1,780.6/1,795.7/1,807.1/1,816.4/1,848.3/1,893.7/1,905.8/1,937.5/1,967.1/1,1060.9/1,1146.8/1,1271.0/1,1589.1/1,1705.4/1,1827.4/1,1927.4/1,1965.1/1,2013.8/1,2021.3/1 };swa_hv_y0_a15=[25.5|82.2)  &  iaf_hv_y1_c10=[0.915|2.52]
1.0;1.0;-0.6845883761100309;0.4872561030231437;1621.2962499999996;1611.0;1611.0;754.5759207080106;Wine_mhl={ 494.2/1,589.0/1,591.3/1,649.5/1,688.2/1,708.7/1,729.5/1,759.6/1,780.6/1,787.3/1,795.7/1,807.1/1,816.4/1,822.0/1,838.9/1,845.6/1,848.3/1,862.9/1,868.9/1,886.1/1,893.7/1,905.8/1,937.5/1,942.2/1,967.1/1,986.6/1,1060.9/1,1146.8/1,1217.9/1,1267.3/1,1271.0/1,1281.7/1,1359.6/1,1365.1/1,1401.2/1,1440.2/1,1469.2/1,1574.0/1,1589.1/1,1611.0/2,1620.3/1,1635.7/1,1640.9/1,1652.7/1,1705.4/1,1749.3/1,1752.2/1,1788.2/1,1807.2/1,1827.4/1,1842.2/1,1846.1/1,1927.4/1,1965.1/1,2013.8/1,2014.3/1,2021.3/1,2075.3/1,2076.1/1,2120.9/1,2204.9/1,2250.2/1,2259.0/1,2360.9/1,2419.4/1,2425.9/1,2478.4/1,2483.9/1,2584.6/1,2605.0/1,2645.0/1,2735.6/1,2880.1/1,2989.8/1,3007.9/1,3020.7/1,3070.4/1,3288.6/1,3442.9/1 };
